z	ldistance	m1z	m2z	ra	dec	iota	pol	tc	s1x	s1y	s1z	s2x	s2y	s2z	snr
0.28176	1444.61384	15.34281	13.67240	3.56021	-1.30683	0.87502	5.02829	1251755644.53120	-0.39548	0.69651	0.00259	0.18936	0.32232	-0.11190	9.56462
0.23505	1175.08185	19.66464	15.23751	0.60652	-1.03024	1.14663	0.26426	1251832224.26538	0.21543	0.04652	-0.05341	0.79236	0.31449	0.28529	13.42799
0.20549	1010.19240	17.12254	10.76772	1.63900	-0.61629	1.00452	1.19012	1251774220.96398	0.62032	0.31124	0.60852	0.32776	0.20221	0.63900	16.50578
0.35336	1877.82988	9.71710	7.74438	2.12355	-0.79312	0.64815	0.91263	1251778615.27944	0.32934	0.13479	-0.67340	0.72006	-0.58485	-0.17083	8.29443
0.07256	327.77280	8.12198	6.21977	0.53227	0.89670	0.50081	3.97778	1251837954.63654	0.67102	0.02363	-0.31396	-0.15835	0.93782	-0.03226	26.10442
0.24443	1228.34987	19.76841	16.14366	1.84964	1.07041	1.47785	4.45801	1251815243.86568	0.60830	-0.47803	0.28953	-0.34025	-0.15364	-0.24811	13.27765
0.42983	2365.20146	37.89047	27.77058	1.72496	-0.35280	0.13460	5.07749	1251794804.55221	-0.53628	0.43806	0.42567	0.08298	-0.04581	0.10652	10.27187
0.59825	3517.73755	41.12408	14.79916	2.41388	-0.00232	0.63243	1.86146	1251824030.32258	-0.01315	0.71587	0.56705	0.72284	0.38347	-0.56797	8.53533
0.40478	2202.88497	14.91668	13.96275	1.83883	-0.55116	0.44168	4.59571	1251768094.88358	-0.04087	-0.13107	-0.21844	0.54850	0.64547	0.29013	12.07949
0.20194	990.72759	70.50134	42.49881	3.84857	-0.06884	0.54791	4.05478	1251826780.25992	-0.76973	0.22263	-0.25202	-0.02201	-0.19993	-0.00752	27.67829
0.41604	2275.57101	21.99230	19.13055	5.75262	0.94100	0.74342	4.94826	1251767805.73216	0.09091	0.30395	0.40441	-0.08327	0.17082	0.27573	11.92664
0.32631	1711.43148	24.58330	17.83393	4.38291	0.04689	0.57172	0.51017	1251795679.70015	-0.12977	-0.27350	-0.17815	-0.02220	-0.00661	-0.00679	9.75895
0.33861	1786.69443	15.29846	9.22552	1.97984	1.26719	0.95287	6.14663	1251817743.95668	-0.38374	-0.57412	0.33645	0.12526	-0.56302	-0.25658	8.50144
0.56252	3264.96191	71.95972	11.86945	4.27332	1.44443	0.65459	4.94968	1251790046.01621	0.58112	0.07659	0.55738	-0.00584	-0.00221	0.00098	8.28999
0.76072	4716.93794	69.38623	60.10099	2.70563	0.72955	0.60030	3.16309	1251799638.50616	0.12240	0.10108	-0.08867	0.03475	0.02418	-0.01735	10.61100
0.24561	1235.08790	24.81425	11.77755	5.35461	0.31268	1.19398	1.32278	1251785354.47728	0.10612	0.24437	0.56767	0.33793	0.36639	0.37839	11.90255
0.74168	4572.50712	80.80560	44.15604	3.17931	-0.13718	0.59159	2.23088	1251834728.31558	-0.13833	-0.69422	0.42141	-0.03274	0.38251	0.09945	13.20502
0.32374	1695.80620	15.67252	11.29953	0.73422	-0.35498	0.75368	2.63913	1251797002.20186	0.13266	-0.13139	0.04084	0.14045	0.13625	0.17211	8.34025
0.23031	1148.34026	69.46906	30.26847	3.27274	-1.07405	0.88748	3.90322	1251761074.10463	0.19579	-0.44887	-0.28799	-0.43061	0.49165	0.04996	21.65735
0.50145	2842.81868	34.61731	27.30666	1.28470	-0.11788	0.76327	5.86913	1251777225.13931	0.12313	-0.14306	0.07986	0.67811	-0.03160	-0.04994	10.46415
0.79347	4967.55943	41.56003	38.83379	3.76959	0.51026	0.52427	5.12094	1251771403.32064	-0.06238	-0.01079	-0.00068	0.43785	0.42988	0.76532	8.96865
0.44466	2462.51494	51.47248	35.20703	1.16443	0.25065	0.77675	1.99453	1251759519.90442	0.29231	0.59460	0.45851	0.29787	0.53163	-0.42325	14.57839
0.79295	4963.56519	30.71459	19.36068	1.86051	-0.57077	0.23018	5.29562	1251768345.48050	0.02847	-0.25761	0.17710	0.04732	-0.38048	-0.66415	8.11525
0.70627	4306.50328	39.66061	21.33828	4.94251	0.36159	0.66796	0.40674	1251773050.36925	0.22816	0.25296	0.03797	-0.30151	0.57160	0.47431	9.06034
0.19611	958.83474	66.77955	33.43838	3.07307	0.15080	1.05418	2.03737	1251795016.38294	-0.02716	0.38561	-0.79110	0.04920	0.08382	-0.02601	27.47705
0.36965	1979.57625	58.44380	32.10322	5.83170	0.61441	0.17096	4.80424	1251767518.21844	-0.07473	0.02956	0.00645	0.02573	-0.00360	0.04081	26.27449
0.30640	1591.03118	32.82943	25.21541	0.50262	-0.80878	1.21924	2.33525	1251821063.82703	0.68774	0.11344	-0.49778	-0.01385	0.03254	0.15654	10.97781
0.24566	1235.38888	23.31717	9.92093	2.88550	0.17237	0.71045	0.00228	1251758632.87298	0.37322	-0.19051	-0.47552	-0.39637	0.45613	-0.08414	12.13831
0.36771	1967.39810	11.89963	11.56559	2.27725	-0.70273	0.26940	1.03095	1251797485.95332	0.61970	0.74735	-0.14301	0.53605	0.12121	-0.05042	8.09142
0.66416	3994.83760	34.52841	34.06108	0.41715	-0.22379	0.12711	5.34078	1251809878.89273	0.81294	0.44963	-0.35842	-0.32043	0.12065	-0.18525	9.45825
0.28021	1435.54188	14.91091	14.38974	2.75000	0.11892	1.44963	6.05243	1251827360.57420	0.03746	-0.00535	0.02538	-0.05388	0.03104	0.03730	8.88130
0.15281	727.80371	19.84808	17.37160	2.19722	-0.43746	1.32802	1.29137	1251833837.01457	-0.14940	-0.34245	0.23268	0.26564	0.41413	-0.53742	14.41502
0.44655	2474.99298	31.10508	29.10348	0.53572	-0.02143	0.87031	3.21652	1251816947.70670	0.52762	-0.29777	-0.23508	-0.22262	0.05618	-0.27217	8.61844
0.88338	5669.55629	43.31701	36.96378	1.19048	0.82455	0.63812	6.23273	1251800499.84175	-0.68404	-0.11489	-0.16809	-0.01470	0.29756	0.01738	8.89944
0.50950	2897.71089	22.70170	21.77982	4.54507	0.13245	0.95701	2.87346	1251767937.10485	-0.03061	-0.12864	-0.15910	-0.13389	0.08462	-0.07717	8.17966
0.25396	1282.93649	12.00148	11.06317	1.20125	0.72435	0.78719	2.28586	1251802973.21278	0.00950	-0.06165	-0.16685	-0.03863	-0.09290	-0.09599	13.74800
0.85157	5418.96455	87.54196	80.73103	5.67552	0.20778	0.58457	5.94683	1251813491.94609	-0.03057	-0.67067	-0.29492	0.47400	0.22332	0.45824	8.27583
0.10011	460.84569	7.67536	6.88543	3.62424	-0.14808	0.58832	0.34960	1251774870.05187	0.00270	-0.26773	-0.14885	0.82832	-0.01647	0.00351	20.83280
0.38723	2090.69147	72.09675	54.42975	5.75285	-0.69090	1.29198	2.98645	1251764047.42722	0.12148	0.59318	-0.24533	0.15567	0.07028	-0.15419	9.71319
0.52635	3013.37044	43.56236	28.92667	1.82733	0.49379	0.31644	2.67311	1251772830.84255	0.22564	-0.23143	-0.33331	0.24241	-0.22581	-0.31645	10.08586
0.43153	2376.36105	80.65918	49.32203	3.34066	-0.20763	1.38621	3.17683	1251830169.72483	-0.01078	0.00359	0.03494	0.00040	-0.03797	0.00551	10.17592
0.16975	816.98495	35.21665	34.37068	3.68410	-1.11331	1.04335	6.18505	1251824646.63745	0.10847	0.24207	-0.30868	0.01079	-0.00932	-0.01857	25.21700
0.32663	1713.39154	11.60911	9.25788	3.62515	-0.66485	0.61556	0.16618	1251783915.42610	0.67146	0.25364	-0.32866	-0.20235	0.63999	0.31717	9.52057
0.42929	2361.68083	11.21488	8.26422	5.60909	-0.47684	0.35945	2.25940	1251818528.44719	-0.08114	0.09300	0.12640	0.56802	0.00568	-0.17049	8.18064
0.31304	1630.99679	31.57411	26.50911	4.72270	0.05085	1.16966	4.22822	1251826835.87386	0.40992	0.39558	0.81203	-0.73128	-0.66128	-0.06247	11.95107
0.41688	2280.95750	27.41185	19.22295	4.71199	0.76844	1.37233	5.81390	1251767086.41799	-0.05151	0.24522	-0.12808	0.24311	-0.45701	0.61827	9.24170
0.58795	3444.41625	66.62197	49.09214	2.64748	-0.41423	0.89980	5.71333	1251825585.23981	0.00105	0.00060	0.00021	0.28025	-0.45264	-0.35363	10.20240
0.37114	1988.95072	12.86565	12.70287	2.88843	-0.35375	0.08151	3.33633	1251754053.50029	0.07823	-0.01490	0.02090	0.27647	0.01250	0.11870	8.85987
0.74768	4617.90944	92.06429	52.31803	5.84436	-0.32069	0.99480	4.38740	1251753860.57674	-0.62537	-0.17840	-0.71489	0.03334	-0.37026	0.07297	8.38077
0.78712	4918.73682	46.63730	16.83415	0.34195	0.26710	0.25436	5.55293	1251791145.89505	-0.44988	0.69255	0.23721	-0.51485	-0.40558	0.09149	8.39243
0.19228	937.98660	34.63548	30.24990	2.21882	0.62388	0.15801	4.27209	1251802615.87979	-0.24719	0.16190	-0.28402	0.08308	0.13111	-0.07441	43.77574
0.88415	5675.70280	49.76075	36.22619	0.46122	0.48544	0.53494	4.01724	1251794812.95599	-0.11102	0.06283	-0.09777	0.09524	0.57016	0.57385	10.63050
0.19472	951.28047	49.09482	15.53143	2.99379	-0.15973	0.07514	2.36450	1251781055.10894	-0.23028	0.32460	-0.06900	-0.61407	-0.23188	-0.15738	33.63865
0.71717	4387.97965	68.29697	59.88513	2.98949	1.22999	0.65690	3.20570	1251825505.60354	-0.27474	0.15091	-0.36501	0.10709	0.02251	-0.02450	14.74785
0.72299	4431.62611	58.66147	43.42250	0.88192	0.27124	0.41872	5.15528	1251766679.59509	-0.78313	0.58073	0.21217	0.13363	-0.09591	0.08741	11.07053
0.60260	3548.83860	58.50482	48.20093	2.73948	0.91859	0.76840	0.89457	1251824684.75163	0.02040	0.55171	-0.27340	0.21772	0.26911	0.17987	16.09934
0.86226	5502.97313	37.75441	36.65027	2.55633	1.08152	0.71482	0.51447	1251812391.01367	-0.49940	-0.01730	-0.10378	0.26573	0.16479	0.78758	8.28741
0.54779	3161.91940	51.17670	36.96286	3.28573	-0.40726	0.88728	5.97139	1251754345.78733	-0.67094	0.13777	0.05954	-0.02879	0.18313	0.80989	9.76883
0.76488	4748.58951	34.81602	32.08427	3.25738	0.28032	0.42623	2.43538	1251757934.67633	0.16113	-0.15391	-0.08917	-0.61513	0.34379	0.18411	9.25724
0.33985	1794.31344	24.40623	19.36606	1.06928	0.47241	1.26652	3.29022	1251799314.34469	-0.18140	-0.53398	-0.44660	0.09599	-0.07856	-0.06336	9.23343
0.95523	6244.10423	87.33871	81.89046	3.50441	0.67914	0.72393	5.90192	1251763652.21665	-0.06141	0.01626	-0.01868	-0.64342	0.32908	-0.43823	11.29878
0.40947	2233.08503	13.94737	7.88441	4.57116	0.97908	0.46119	3.91384	1251755261.31272	-0.91056	-0.40049	-0.06007	-0.84267	0.48654	-0.17004	8.25296
0.19043	927.97707	60.54176	8.45134	0.27365	-0.77921	0.29264	4.58850	1251826293.31565	-0.39638	-0.03818	0.84391	0.01405	-0.20184	0.12871	38.34131
0.64088	3824.77446	84.42105	76.13989	2.58532	-0.84537	0.33888	2.05697	1251799640.56224	0.24654	0.09005	0.02520	-0.40361	-0.22936	-0.62886	19.16066
0.26044	1320.29906	35.54467	28.52513	5.55928	-0.37970	0.13430	6.19888	1251781637.22776	-0.63400	-0.46745	0.56088	0.00528	0.17523	-0.13660	28.20410
0.37304	2000.90576	11.36255	10.58873	2.51238	-1.31887	0.56445	3.95954	1251782049.65274	0.10171	0.10903	-0.18767	-0.15721	0.50255	0.29888	9.15974
0.89891	5792.82645	90.71871	43.97472	0.79712	-0.31696	0.57063	2.97087	1251834621.33409	-0.01132	-0.01434	-0.00694	0.07119	0.54007	0.79478	10.50513
0.67476	4072.85040	78.82668	56.50031	3.15644	0.56838	0.48184	0.20625	1251795318.92143	-0.33598	0.27236	0.37813	0.10367	-0.02884	-0.01367	11.89760
0.54329	3130.61051	38.68932	29.23984	1.10975	0.24384	0.55904	4.74906	1251800743.50860	-0.55055	0.09277	0.01993	-0.93759	0.10095	0.27778	14.00597
0.30918	1607.77731	50.66696	43.06608	4.46158	-0.82979	0.88730	4.23884	1251799773.33806	-0.74156	0.21615	0.06990	-0.04204	-0.54985	0.51113	30.62617
0.34226	1809.15692	36.16709	24.31494	2.11750	-1.15869	0.86956	1.31772	1251798304.06855	-0.00614	0.06184	0.05757	0.23151	-0.20330	-0.48132	13.79619
0.95098	6209.84768	86.69521	81.74896	3.85564	0.88688	0.88747	4.41278	1251828015.96006	0.07767	-0.03863	0.10705	-0.36437	-0.37484	-0.10098	10.55003
0.40646	2213.69388	12.39573	11.48020	1.88639	0.14058	0.26800	5.55328	1251807969.61058	-0.02240	0.00837	-0.02973	0.37450	0.22775	0.12845	8.37504
0.46496	2597.04273	24.81366	17.57494	5.92345	1.05286	0.58604	4.87575	1251760974.24016	-0.03176	0.06762	0.09712	0.20594	-0.03151	-0.09853	9.06546
0.10489	484.38389	15.92245	6.19825	6.09253	-1.26434	1.23012	5.17682	1251808820.92695	-0.21452	0.51385	-0.27679	0.12939	-0.04641	-0.09253	15.86271
0.40991	2235.89800	26.05893	17.94468	0.07691	0.56028	1.34752	4.44858	1251789424.40473	0.30207	-0.08855	-0.41245	-0.22575	-0.09580	0.15370	8.78070
0.16078	769.56101	15.32466	14.00139	1.94235	0.44839	1.52732	5.48424	1251815736.11700	0.67012	0.46012	-0.14796	-0.76553	-0.26657	0.07783	12.50801
0.97233	6382.51101	70.99651	57.55383	2.11973	0.66595	0.72431	1.13863	1251820015.62954	0.13435	-0.13434	-0.66926	-0.10816	-0.10738	-0.13893	10.29054
0.44620	2472.63014	60.58453	32.43328	1.25577	-0.44641	0.82088	3.16534	1251812771.29863	0.13959	0.13870	0.05809	0.42612	-0.25775	-0.29816	10.71249
0.40216	2186.05560	27.30231	19.39032	3.33039	-1.27270	0.40855	0.82096	1251829599.84371	0.22338	0.78052	0.24311	-0.30913	-0.33146	-0.12605	12.44691
0.66571	4006.22077	55.17844	24.99171	4.52197	-0.85571	0.21341	4.41380	1251782271.73380	0.25128	0.21086	-0.05368	0.05670	0.18926	-0.24055	8.72414
0.59879	3521.65530	25.85339	21.82445	3.00074	0.48138	0.59285	2.84284	1251753495.62491	-0.52030	0.36569	0.40301	-0.50310	-0.13483	0.14140	9.83835
0.47903	2691.24645	33.06480	24.43453	5.38902	0.94579	0.71955	4.46206	1251811238.69600	-0.15845	-0.01141	-0.03101	0.74454	-0.05178	-0.43678	8.24812
0.58446	3419.65739	29.43728	29.24569	5.86496	0.73393	0.18431	0.14192	1251772907.20707	0.09952	-0.23065	-0.44603	-0.14709	0.75355	-0.31133	11.99158
0.38383	2069.08444	40.40746	14.28327	4.32781	-0.77684	0.29996	0.95082	1251788566.75478	0.18527	0.06845	0.00199	-0.04533	-0.74132	0.04674	14.84769
0.69663	4234.72414	37.49233	34.29031	1.02605	0.58017	0.86746	0.80471	1251790668.14195	-0.07257	0.17125	-0.01317	-0.07459	0.32530	0.68293	8.33522
0.52333	2992.55512	87.11159	43.90770	6.23312	-0.87179	1.30207	0.70966	1251759441.51880	0.33664	-0.01947	-0.43367	-0.53774	0.16120	0.44372	9.91099
0.25674	1298.92733	11.05897	7.39404	2.47888	-0.21983	0.72044	0.39127	1251760749.93030	0.01998	-0.00151	0.01647	0.25803	-0.53386	0.41439	8.11643
0.30444	1579.30039	39.99403	32.75875	3.88634	0.08168	1.16419	1.70064	1251802751.09976	-0.05518	-0.06685	-0.02572	-0.24029	0.60568	-0.37130	14.61451
0.29712	1535.55555	38.69325	26.88715	1.46302	-1.03873	0.92830	3.64199	1251797738.39189	-0.19483	-0.05662	-0.29925	0.05001	-0.33810	-0.01677	14.67706
0.07691	348.49325	14.25431	6.84738	5.09380	-0.60132	0.98745	3.15448	1251829142.58642	-0.11167	0.17298	-0.07780	-0.10352	0.19640	-0.40511	28.17901
0.34187	1806.77599	39.31824	8.38231	3.90218	-0.60131	0.33942	5.34760	1251815453.03909	-0.11871	-0.11052	0.01522	0.01502	-0.72022	0.35664	11.62645
0.75491	4672.74608	54.62602	24.42566	0.61543	0.71704	0.49476	2.94566	1251790629.66518	0.24116	0.61714	0.40572	-0.12061	-0.07743	0.25852	11.15660
0.57748	3370.29977	36.28885	22.86233	5.51374	0.36078	0.15172	6.22476	1251765718.27359	-0.62949	-0.19835	-0.14064	0.30143	-0.33209	-0.63997	9.53501
0.61788	3658.42367	89.40123	56.58030	1.66614	-0.61992	1.15259	4.65820	1251758883.24079	0.07343	0.35620	0.18908	-0.02938	-0.03713	0.01537	13.59664
0.35590	1893.60253	34.89535	33.73772	1.38236	-0.39909	0.88223	2.63762	1251762782.59398	-0.33518	0.20333	0.40998	-0.43627	0.01111	0.31058	20.47916
0.46567	2601.79566	37.25136	21.36256	2.08950	-1.12387	1.13280	6.07594	1251786832.04982	-0.31685	-0.04986	0.36101	0.10854	0.36326	-0.08700	8.87682
0.22954	1144.01711	51.65899	23.19480	6.26725	-0.84232	0.87319	0.56654	1251786196.93531	0.36091	-0.12366	-0.03077	0.49460	-0.26649	-0.53833	16.62574
0.51802	2956.09683	39.46394	35.52443	0.00720	1.54743	0.86976	4.57743	1251774215.95265	-0.25620	-0.05852	-0.30516	0.37413	-0.70599	0.08985	10.57772
0.90559	5845.97137	112.67286	53.90689	0.02928	0.94170	0.37950	0.34419	1251823191.57352	-0.42454	0.54733	-0.63232	0.15206	-0.23920	0.06379	8.70131
0.13340	627.61844	7.68824	6.78567	1.58557	-1.48220	1.02155	4.22949	1251803178.18901	0.63624	-0.39917	-0.18407	0.07471	-0.07736	0.07480	13.33748
0.21968	1088.78747	12.28043	7.21938	1.50489	0.48516	0.73359	2.34639	1251800950.22856	0.03768	-0.20627	-0.19469	-0.51213	-0.62647	-0.48858	11.98839
0.64358	3844.46892	73.36033	44.09447	3.51556	-1.11914	0.73252	5.04463	1251781454.44199	0.23611	0.31586	-0.46586	-0.03206	0.09967	-0.11860	12.55462
0.59494	3494.13426	46.96589	22.52553	0.56594	0.08717	0.24673	0.47936	1251758011.23480	-0.12165	-0.02283	0.12861	-0.06248	0.65854	0.51797	12.18990
0.82822	5236.58973	40.48100	39.73766	2.18384	1.21493	0.20321	0.86115	1251771608.50292	-0.08275	0.30412	0.91137	0.13912	0.50854	0.34573	9.71623
0.60031	3532.44412	22.99920	19.07513	6.04884	0.98798	0.17901	5.51555	1251784099.24547	-0.22102	0.16864	0.18380	0.37183	0.07088	-0.09815	10.87427
0.08526	388.53687	17.26372	16.12184	1.74187	0.10171	1.01042	3.48404	1251785143.29479	-0.41380	0.13364	-0.02778	-0.15342	0.35343	0.00809	37.20169
0.17397	839.41429	53.11739	47.17477	3.83511	0.53071	1.22857	2.97373	1251819986.75208	0.70646	0.40119	-0.39821	-0.11994	0.53185	-0.14009	27.14088
0.58368	3414.16085	67.45025	66.41197	5.42462	0.17843	0.68425	1.56427	1251828305.54947	-0.74802	-0.10899	-0.35790	-0.00742	0.03588	0.01466	15.12537
0.20302	996.64703	7.32133	6.72686	3.68463	0.52002	0.62224	4.55466	1251809428.35895	-0.11313	-0.17176	-0.00800	-0.80958	-0.21181	0.29604	8.67744
0.48289	2717.22468	39.03374	32.57651	3.78677	0.25150	1.05343	4.85073	1251815317.60131	-0.02864	0.43496	-0.18034	0.00916	-0.00780	-0.01697	8.46119
0.59181	3471.86673	75.73885	27.83848	0.92447	-0.37826	0.71851	4.61385	1251757882.63137	-0.04702	0.02073	-0.05626	0.04793	0.02470	-0.02331	13.17816
0.37719	2027.08291	35.55349	26.25722	4.64387	-0.90302	0.54439	0.00576	1251772221.63434	0.22596	-0.05617	-0.64388	0.01974	-0.09978	-0.10246	10.07500
0.45772	2548.92215	54.28080	40.27115	5.35618	-0.88790	0.52051	6.20855	1251772926.42977	0.76599	-0.27868	0.45623	0.01681	-0.35989	-0.20872	15.36347
0.30670	1592.83566	37.55279	22.85105	5.43473	1.29663	1.33903	3.02613	1251771086.40573	0.09012	-0.03091	-0.01487	0.02017	-0.06023	0.17191	11.81928
0.57245	3334.75365	22.24424	15.55134	0.21109	0.43720	0.09089	0.77121	1251789342.87783	-0.52243	-0.42459	0.66711	-0.09010	0.08895	-0.03332	11.07256
0.47480	2662.84377	60.69671	44.49989	1.45899	-0.17620	1.14197	4.21637	1251799825.44968	-0.12530	-0.02112	0.19582	0.13066	-0.20004	-0.27728	8.16812
0.48004	2698.05311	63.43164	45.45685	1.59752	-0.54157	0.90853	3.56176	1251776278.27570	0.20139	-0.23719	0.18268	-0.10067	0.63134	-0.72576	17.60227
0.95826	6268.61587	84.05040	53.37089	0.91954	-0.15480	0.28987	5.82199	1251797410.07095	0.10497	0.15386	-0.09916	-0.09008	-0.03685	0.83995	10.74156
0.35073	1861.51891	13.88904	10.65328	0.63312	1.13919	0.69845	4.69886	1251777142.20229	-0.82815	-0.47176	-0.27806	0.39957	-0.10881	-0.00835	8.04645
0.30339	1573.03378	16.47175	12.39201	2.81399	0.12699	0.41228	6.05905	1251784937.94795	-0.24745	0.08225	0.41929	0.02027	-0.32916	0.30412	14.22673
0.48757	2748.80536	38.85590	34.91679	1.26582	-0.89555	0.69625	1.32816	1251755908.74541	0.66507	0.39376	-0.55464	-0.30408	-0.89627	-0.28146	14.72119
0.15249	726.13669	27.11210	7.02999	2.87864	0.93795	0.28532	2.61668	1251820398.70215	0.33159	0.43421	0.57008	-0.64711	-0.61862	0.09291	34.89406
0.46736	2613.08794	48.71257	20.64993	0.37607	0.41384	0.71618	0.46473	1251769584.78614	-0.09991	0.27460	-0.00047	0.07481	-0.03411	0.77055	11.24296
0.27319	1394.36910	27.07492	25.23233	2.66854	-0.85621	1.17343	5.63154	1251755036.96861	-0.45140	-0.39174	0.46075	-0.61186	0.57357	0.34874	12.42380
0.54213	3122.54277	77.74652	24.82691	5.40899	-0.58300	0.69074	5.13840	1251812005.44026	0.00241	-0.00051	-0.00259	-0.29665	0.26888	0.10323	13.11703
0.82061	5177.41770	65.65178	36.86267	1.57053	0.15665	0.64188	1.56595	1251811252.22922	0.01003	-0.03744	-0.07801	-0.01767	0.03378	0.00110	10.18485
0.90377	5831.43820	94.17724	72.69516	1.04242	-0.32890	0.66487	3.84397	1251832635.69242	-0.07214	0.22684	0.02831	0.35597	0.07593	0.06417	10.67797
0.61755	3656.07103	86.55451	60.10581	3.46964	-0.36310	0.62819	3.13216	1251810396.31246	0.15170	-0.13188	-0.27514	-0.14735	-0.58430	-0.31734	14.51860
0.79975	5015.99126	93.03007	69.92613	5.91803	-0.71345	1.36284	5.02846	1251823942.07881	-0.41446	0.50563	-0.10491	0.51453	-0.03126	0.11387	10.66415
0.35549	1891.04410	17.51905	16.75718	1.95665	-1.10312	0.63691	5.24552	1251830275.85025	0.65972	0.13850	-0.32204	0.27895	-0.37490	-0.01670	8.82162
0.20653	1015.95903	23.93290	18.55890	1.57949	0.25542	1.19747	2.20154	1251779309.40856	-0.13174	-0.14235	-0.81162	-0.59529	-0.65782	0.16252	13.58943
0.48890	2757.74832	49.19031	22.43541	3.17468	-0.76163	0.66066	6.18226	1251790133.26856	-0.00633	0.33360	-0.51385	0.03416	-0.23736	0.31493	14.06494
0.50940	2897.04914	62.95569	26.54505	4.15346	-0.38104	0.61210	4.89953	1251763625.34346	-0.68709	-0.45507	-0.13719	-0.74883	-0.29045	0.12400	10.53407
0.51271	2919.70177	18.02727	10.14995	2.14634	-0.88451	0.28807	1.86143	1251765407.42313	-0.18633	0.19319	0.12535	-0.57774	-0.11121	-0.45221	8.23644
0.13082	614.49031	28.84074	19.13107	1.75562	1.24068	0.79094	5.52993	1251799573.88650	-0.16144	-0.09541	-0.61779	0.50586	0.05395	0.55963	40.68035
0.98266	6466.40201	57.78372	47.75198	2.84328	-1.08225	0.73335	4.72489	1251806949.65903	-0.53009	-0.32989	0.42644	-0.03876	-0.46985	0.71286	8.54783
0.87536	5606.19953	92.19789	70.42336	1.66131	-1.10600	1.03837	1.33430	1251778048.65767	-0.06146	-0.27294	-0.07192	0.01793	-0.04448	-0.01714	9.63457
0.30493	1582.21917	7.64346	6.75633	3.91321	-1.16375	0.49466	3.81810	1251794910.77128	0.37999	0.31665	-0.73167	0.08436	0.51109	0.01330	8.70002
0.94924	6195.78059	49.98295	44.29336	3.28384	-0.70668	0.95778	0.18838	1251792505.07697	0.03232	-0.06660	-0.02900	-0.45092	0.09539	0.36193	8.11416
0.28906	1487.69082	75.87825	32.46247	0.55859	0.76659	1.41753	0.46066	1251801103.91518	-0.05495	0.78378	-0.55948	-0.01441	0.29184	-0.81382	9.83959
0.99815	6592.66820	70.82415	53.40204	1.80717	0.28059	0.44245	0.01313	1251789336.00232	-0.47794	0.46951	0.63333	0.18007	-0.60333	-0.13081	9.72420
0.21140	1042.83623	21.23614	17.77885	4.01525	0.16597	1.03482	5.65448	1251809041.98917	-0.32809	0.34075	-0.07339	0.01082	0.01681	0.16207	15.17690
0.68487	4147.45417	32.69935	20.01321	3.32950	0.03045	0.27520	5.92994	1251789906.02933	-0.06736	0.04240	0.14451	-0.00984	-0.06766	0.92263	9.26156
0.49265	2783.11170	43.13240	22.11187	5.55436	-0.40811	0.69319	3.90042	1251782370.57056	0.11946	-0.15938	-0.21793	-0.34482	0.20253	-0.12351	8.48246
0.49381	2790.97166	78.76442	63.22233	2.31691	0.35108	1.11612	5.02988	1251768567.39251	0.00311	-0.05669	-0.09566	-0.51830	-0.05991	0.12879	9.96903
0.55640	3222.07875	76.95005	64.97789	0.94090	-0.79569	1.01516	3.16611	1251806457.15349	-0.07074	-0.26514	0.07388	-0.01256	-0.10655	-0.07606	9.31557
0.42945	2362.76886	23.60160	10.88121	2.29066	0.04491	0.40534	1.34984	1251822626.62369	0.03801	-0.45475	-0.75550	0.72535	0.11143	-0.46671	9.15113
0.26556	1349.92792	12.41848	11.80376	6.20970	-0.17037	0.42992	0.32567	1251757629.40457	0.37488	0.15587	0.23178	0.00300	0.00194	0.00035	14.02942
0.77068	4792.88716	97.04326	71.98851	2.08617	0.88276	1.56911	2.00489	1251809832.55103	0.14823	0.30369	0.80419	0.17135	0.07551	0.36190	10.33615
0.61635	3647.40673	74.18019	39.94630	1.44126	-0.35448	1.02150	0.01892	1251805906.76060	0.01514	-0.17619	-0.02912	-0.05325	0.10888	-0.00614	8.07919
0.55501	3212.35188	55.07039	53.33895	5.73540	0.24144	0.38365	2.66762	1251782124.43056	0.04570	-0.02102	0.00815	-0.01496	-0.00749	0.02261	22.46356
0.65080	3897.05292	61.37148	26.34567	1.12389	0.24431	0.57865	6.19575	1251795965.99323	0.00345	0.00456	-0.00385	0.02538	0.03863	-0.00102	9.54673
0.46060	2568.03857	17.93869	11.10725	3.60328	-0.49247	0.66477	2.38634	1251798099.21101	0.15099	0.04048	0.24419	-0.31084	-0.04643	-0.78441	8.81149
0.41372	2260.51510	24.88923	21.18936	5.86972	-0.90128	0.73659	2.90612	1251823011.04505	-0.69301	0.08272	0.10915	-0.00420	0.04138	-0.02996	14.11032
0.43668	2410.04040	48.10481	36.62192	3.12972	-0.12066	0.40279	5.97376	1251766123.07240	0.35069	0.27251	-0.04036	-0.02528	0.13982	0.08502	17.35793
0.27751	1419.68042	26.59227	24.53492	4.22137	1.05378	0.42721	3.28168	1251768507.31483	-0.09369	0.00922	-0.02210	0.12805	-0.74994	-0.46731	25.97217
0.32204	1685.48095	13.42533	12.85019	0.99614	-0.64363	0.13918	0.31878	1251756092.90630	0.05710	0.03609	-0.06801	0.08508	0.00364	-0.04899	15.97105
0.28300	1451.93797	8.72329	7.89567	5.45292	0.39958	0.75512	3.62503	1251777056.72285	-0.04674	0.30247	0.24372	-0.54842	0.19984	-0.12615	9.71010
