z	ldistance	m1z	m2z	ra	dec	iota	pol	tc	s1x	s1y	s1z	s2x	s2y	s2z	snr
0.96446	6318.74237	24.43116	21.07558	0.60194	1.08167	0.34063	1.21827	1251811786.34806	0.60717	-0.34001	0.61026	0.33514	-0.35310	0.38846	5.90706
1.34434	9528.71579	81.81063	60.99150	0.27315	0.00875	1.04691	1.17003	1251800649.07734	-0.35139	-0.04000	0.19355	0.60746	-0.10000	0.29913	5.45878
0.35214	1870.22923	10.92634	10.01379	2.69417	-0.46614	0.78480	1.61315	1251755816.43174	0.09791	0.00814	0.59797	-0.03572	-0.30654	0.29613	6.45097
0.76120	4720.57499	25.44754	13.47894	0.27395	-0.52705	0.17835	1.90452	1251806674.22039	-0.22681	-0.33896	0.66032	0.15707	-0.26303	0.24528	5.11569
0.96173	6296.64111	37.80523	36.46317	3.14009	-0.44854	0.93422	0.37562	1251776816.67604	-0.08635	-0.07955	0.45096	-0.01881	-0.00344	0.00373	5.01109
0.44217	2446.10888	19.62362	17.10463	4.34752	1.03613	0.79679	2.59506	1251807328.29297	0.04334	-0.09951	0.02942	-0.16527	0.43793	-0.07656	5.96883
1.35750	9644.19002	99.71734	91.71979	2.96548	0.25512	0.77808	0.31993	1251792933.92143	0.34869	-0.13665	-0.67483	0.04565	0.07930	-0.00978	6.12034
1.14653	7825.58544	101.84689	97.84665	3.26595	-0.85503	0.91237	4.01115	1251768304.18528	-0.24098	-0.00420	-0.00963	-0.22793	-0.23364	0.04698	7.94581
1.43744	10350.84347	88.57337	73.77335	3.15466	0.44950	0.79310	6.11533	1251824283.51938	-0.00190	-0.00253	0.00193	-0.02739	0.06312	0.07454	6.90885
1.09302	7376.18327	82.00451	68.21884	4.67797	0.44725	1.09759	1.18811	1251753732.51558	0.22721	-0.88904	0.09708	0.47541	0.07972	0.05319	5.66103
0.77003	4787.85398	49.69852	25.20274	1.20269	-0.47777	0.59837	1.54165	1251807991.94961	-0.73962	-0.40431	0.39693	0.15055	0.76563	-0.59603	6.01497
0.37941	2041.12589	13.15366	10.53218	1.66749	-1.20112	1.03968	3.11955	1251791393.49782	0.36450	-0.23481	0.21945	-0.19658	0.35747	-0.53603	5.88952
1.40024	10020.89431	82.79427	80.03369	4.37361	0.05912	0.84908	3.01330	1251779262.34310	-0.00674	-0.18805	0.20887	0.11207	0.03218	0.22814	5.84645
1.28237	8988.51635	37.51324	35.71596	2.95885	1.00725	0.54978	4.97116	1251827160.27952	-0.11265	-0.28868	0.27034	-0.01588	-0.29026	0.30667	6.04315
0.36407	1944.63283	39.19168	37.00873	4.90240	0.38937	1.30256	5.97858	1251796382.30005	-0.51950	0.39864	-0.06394	-0.61139	-0.38666	0.68471	6.83854
1.16319	7966.55892	37.80968	36.61188	3.66482	-0.21768	0.15005	2.01352	1251786086.33508	0.18216	0.27753	-0.30045	-0.63050	-0.24714	0.56189	5.32357
1.42666	10255.02257	93.36297	71.13770	1.48579	0.06291	0.64282	5.52743	1251826534.76732	-0.16415	-0.26765	-0.59210	-0.12627	0.16929	0.41083	5.94265
0.57501	3352.83513	33.18299	21.06468	1.01799	-0.83943	1.01142	1.84099	1251832288.37796	0.36464	0.58244	-0.22600	0.15872	-0.01304	-0.05923	6.52179
0.44128	2440.25626	17.60419	11.12869	1.31259	0.49731	0.43531	0.51339	1251829676.64445	0.12067	0.24646	0.03929	-0.91264	-0.07827	0.31067	5.71455
0.61099	3608.91818	17.71144	8.41310	5.46560	-0.62629	0.34609	0.83155	1251829298.03307	0.41586	-0.32300	0.41742	0.46579	0.62856	0.00025	6.50024
1.00836	6676.14382	66.39368	55.63585	1.82143	-0.09756	0.80689	3.00252	1251835358.93579	0.35858	0.39001	0.63363	0.03718	-0.10086	-0.21105	6.81866
1.42251	10218.13873	97.89616	55.85586	2.21140	0.70616	0.31543	2.76968	1251768388.60807	-0.02773	-0.09838	-0.01539	0.03179	-0.02512	0.06756	5.21207
1.50159	10924.12002	76.75274	73.94364	4.64144	0.78154	0.27036	4.18598	1251806890.89150	-0.48136	0.68751	0.22159	-0.41494	-0.13213	0.09464	5.67893
1.37141	9766.45414	68.98059	31.46584	1.89231	-0.80401	0.18589	5.08973	1251760984.50066	-0.26844	0.03517	-0.18260	-0.08142	-0.01338	-0.00585	5.75629
1.45982	10550.22186	49.13160	46.80154	1.03511	-0.72240	0.83132	3.44287	1251758083.19120	0.13008	-0.02923	-0.68329	-0.16462	-0.29233	0.64783	5.04546
1.09771	7415.40834	116.74244	24.07616	1.21307	-0.69017	0.83813	2.99288	1251755912.49870	0.01671	0.33003	0.18748	-0.11194	0.44292	-0.36448	5.26894
0.61163	3613.54750	32.42513	27.14094	3.25644	0.33860	0.70052	3.41031	1251800434.73170	-0.33623	-0.41988	0.33991	0.01937	0.36894	-0.19030	7.28454
0.80352	5045.04274	39.66587	33.79738	0.04020	-1.32543	0.91569	4.39872	1251754924.39113	0.01039	-0.26570	0.57416	-0.58057	0.27219	-0.42847	6.79678
1.07620	7236.02666	54.37584	46.84415	2.43903	0.80902	0.68659	0.42407	1251809731.50382	0.33403	0.79972	-0.05863	-0.36282	-0.39936	0.17126	7.44628
0.67766	4094.20218	44.89131	38.80517	5.18689	-0.79815	1.24315	4.18033	1251833140.89250	0.03717	0.11932	-0.06237	-0.35999	-0.03292	0.05530	6.86353
1.04613	6986.71489	51.93497	47.79606	4.08126	-0.36126	0.19980	4.61731	1251836813.89548	-0.33094	-0.25186	-0.12989	-0.12282	-0.02159	0.08620	5.45962
0.99397	6558.54582	49.98221	18.04319	3.81446	0.22665	0.32289	3.42813	1251762421.92422	-0.16763	-0.22829	0.45057	-0.17469	0.16377	-0.12348	6.54607
0.73787	4543.70814	43.35516	40.42923	2.34370	-0.14239	0.65681	0.30589	1251799184.16941	0.07760	0.28746	0.11807	0.33530	-0.04691	-0.18450	6.91899
1.29552	9102.62787	61.65371	50.99043	2.76404	0.29227	0.49495	2.90326	1251793152.53494	-0.50290	-0.46394	0.39534	-0.36380	-0.60827	0.63100	6.22383
1.23845	8609.22935	88.30704	62.41474	2.70324	-0.93036	0.53389	2.83980	1251810210.51901	0.30471	0.46047	0.63736	0.35275	0.47025	-0.22228	7.37085
0.48150	2707.85897	29.14322	23.10440	3.94624	-0.20319	1.08779	4.60869	1251819517.23733	-0.08990	0.52581	-0.35158	0.49789	-0.01806	0.54452	5.76431
0.34484	1825.04723	46.70924	13.82543	4.55391	-0.91388	1.26075	2.04802	1251791517.85770	-0.00184	0.00153	0.00292	0.62979	0.02186	-0.26141	7.40423
0.98010	6445.58659	41.79529	31.43836	2.39567	-0.94076	0.40116	2.55629	1251753197.82806	0.37736	-0.35171	0.21276	0.00544	-0.00290	0.00095	5.82764
1.08226	7286.45872	79.28334	42.22969	0.63432	1.14366	0.71921	3.36314	1251830677.06993	0.21419	0.00309	0.10969	-0.50539	0.75678	0.38241	6.21271
1.20320	8307.05756	69.78965	59.19592	5.28435	-0.12571	0.74775	1.31042	1251796319.45417	0.21877	-0.27775	0.45670	-0.27645	0.21845	0.06060	6.21293
1.02539	6815.87892	75.85333	51.41780	4.78159	-0.58536	1.24193	3.98228	1251822395.28647	-0.04884	0.31862	0.81313	-0.06847	-0.00847	0.03435	7.52752
1.50480	10952.92286	84.04453	44.72927	1.98759	-1.09217	0.72739	4.24389	1251779101.92597	0.00959	-0.00512	-0.00066	0.06242	-0.08904	-0.04532	5.49493
0.84156	5340.65223	72.91599	18.97658	5.51216	-0.40505	0.50618	3.24825	1251813099.40126	0.02010	-0.56285	-0.35383	-0.07863	0.12571	0.00636	5.91033
1.06900	7176.20330	75.94515	34.67254	2.83353	-0.11753	0.57813	1.43749	1251755716.43744	0.04710	-0.18547	0.20259	-0.00714	-0.00159	0.01759	6.37366
1.09397	7384.09496	61.56319	43.64117	1.45990	0.24219	0.67393	4.64703	1251775465.00547	-0.28275	0.03729	0.14730	-0.13637	-0.00848	0.00154	5.75710
0.32488	1702.69673	8.79169	6.70006	3.05015	0.54676	0.12245	1.24638	1251763221.85246	0.24687	0.20793	-0.16978	0.00997	-0.01388	0.00069	7.07395
0.94061	6126.33350	37.80108	24.72250	0.35728	-0.63706	0.78722	3.25093	1251821889.51161	0.11160	0.09897	0.00178	-0.22112	0.25474	0.14138	5.05777
1.49153	10833.83050	123.81897	107.36986	1.22823	-0.93347	0.45663	3.25015	1251791897.23447	0.23970	-0.06488	-0.33539	0.24781	-0.81861	-0.27176	7.00460
1.46175	10567.38110	82.54214	73.84833	0.69745	-1.08681	0.72528	5.21836	1251754195.47443	-0.42876	0.22727	-0.25245	-0.41405	0.12493	-0.36218	7.04066
0.86784	5546.89049	35.71355	35.47763	2.57120	0.40534	0.58161	1.73774	1251814519.31731	0.00573	-0.03557	0.02206	0.03173	0.65364	0.75446	7.93630
1.12372	7633.40760	59.05201	47.45156	3.64400	0.94522	0.72590	2.61912	1251771712.70843	-0.21747	-0.02296	0.02659	-0.08424	0.14210	0.08319	6.07018
1.49437	10859.33797	124.01992	90.79577	4.10225	0.23183	0.39831	2.79589	1251828990.28151	0.17444	0.16710	0.05518	-0.43902	0.09925	0.31605	7.50686
1.10104	7443.24883	75.80294	61.83356	1.41747	-0.30402	0.82096	2.04191	1251776322.33231	-0.03799	-0.08505	-0.07750	0.66857	0.15305	-0.67065	7.30567
0.93741	6100.61635	67.09506	57.63425	2.31693	0.54300	0.41112	3.58177	1251761327.37080	-0.27516	-0.05209	-0.31077	0.03416	-0.20089	-0.38334	5.56357
0.79868	5007.71072	43.60950	27.62549	4.43958	-0.25999	1.40347	1.86203	1251804977.32942	-0.01507	-0.03808	-0.03274	0.28929	-0.39694	-0.31881	5.02367
0.16354	784.09974	6.60301	6.40486	4.29762	0.57143	0.73731	5.57710	1251786750.60948	-0.55708	-0.28339	0.31331	-0.15513	0.21156	-0.06038	7.64381
0.50663	2878.17001	22.46510	21.21722	0.17332	-0.27964	0.58668	1.85969	1251779759.22691	0.52500	0.09547	0.80862	0.26526	0.22410	0.68036	5.46969
0.88729	5700.52307	38.51031	36.85654	4.73558	0.20425	0.40486	2.00921	1251756769.74879	0.06208	-0.02491	-0.04742	-0.13141	0.32818	-0.33533	6.15519
0.25285	1276.52614	7.88393	6.82781	4.51924	1.05487	0.95691	0.23545	1251822881.59938	-0.12736	-0.08670	0.11677	-0.05744	0.07953	-0.97142	5.33139
1.46813	10624.38199	88.36961	63.67276	0.67741	-0.35968	0.63473	5.91847	1251758624.29529	0.14489	0.02636	-0.08426	0.32248	0.04036	-0.47306	7.21219
0.32112	1679.88668	14.84646	11.67798	2.51064	0.18198	1.41739	0.03067	1251826345.03149	-0.55132	-0.31895	0.55459	0.69295	0.05532	-0.01153	5.01720
0.83997	5328.22264	37.45207	37.03152	0.58376	0.91678	0.93298	4.60465	1251774830.21816	-0.23469	-0.50485	0.49662	0.03837	0.04503	-0.06102	5.71015
1.26480	8836.36696	98.93451	79.25959	3.74129	-0.29199	0.27136	4.72758	1251831686.23116	-0.19810	0.13202	0.27163	-0.17477	0.21004	-0.39457	6.52823
1.26320	8822.58633	86.68730	85.52950	1.00460	-0.54490	0.69432	2.23686	1251820693.93647	0.62361	-0.49676	0.55199	0.03401	-0.15068	-0.18216	7.74059
0.43037	2368.71944	12.12618	11.05575	3.72701	-0.49521	1.50433	5.19123	1251800383.54200	-0.13533	0.15598	-0.01122	0.06371	0.03716	-0.08647	5.22906
0.56894	3310.05650	19.85007	18.46276	0.34217	-0.06896	0.89936	0.07328	1251811037.74033	0.22000	0.05596	0.68207	-0.22076	0.28897	0.90874	5.90944
1.33948	9486.13790	69.71066	64.03829	4.79780	0.79577	0.36055	5.77647	1251783219.46146	0.00197	-0.00515	0.00508	0.23334	0.87354	-0.23641	7.59905
0.65820	3951.16681	23.64847	19.59751	3.89076	1.37402	0.63067	4.92469	1251777215.03664	0.01876	-0.01872	0.00262	0.14657	0.80955	-0.05535	6.66975
1.29325	9082.90955	71.86554	26.15695	5.32803	-0.05380	0.29178	4.75416	1251815461.54419	0.01630	0.16959	0.04432	0.22958	-0.19877	0.20772	5.21738
1.10662	7489.91261	68.16790	47.14946	4.19720	0.82725	0.87129	3.46030	1251770650.06325	0.72191	-0.39911	-0.28007	0.22758	0.08277	-0.04167	6.46845
1.39906	10010.47687	130.92715	91.73782	5.47281	0.99475	0.69975	5.36948	1251828359.15459	0.18051	-0.23600	-0.12575	0.00511	0.20164	-0.36903	5.12703
1.11060	7523.27569	122.32278	45.69674	3.66581	-0.13733	0.63776	4.69415	1251773026.31658	0.64538	0.49558	-0.55470	0.21456	0.52311	-0.46323	5.58610
1.23098	8544.97995	50.75516	29.27477	1.65419	-0.04080	0.32785	5.99999	1251782415.94805	-0.49248	0.38997	0.15847	0.48148	0.35273	0.04902	5.18948
0.27844	1425.14972	10.91812	10.49747	6.25780	0.99690	1.45577	6.10727	1251812450.23186	-0.22696	0.27076	-0.09504	0.03497	0.47539	0.10886	5.95642
1.48962	10816.76922	58.74643	48.37822	1.16968	0.52208	0.69005	2.04834	1251801317.41468	0.60674	0.11935	-0.05778	-0.35422	-0.36573	-0.37549	5.26992
0.92067	5966.37081	47.25023	27.08571	1.03444	0.45317	0.41044	5.87542	1251761858.36606	-0.51414	0.25054	-0.32560	0.62118	-0.22334	0.36443	5.30515
1.29753	9120.14521	76.10634	28.73117	0.73509	0.70965	0.52144	3.82902	1251784318.36665	-0.51118	0.49398	0.30947	-0.06756	-0.11222	0.04107	5.49466
0.89411	5754.65962	28.56656	23.89617	4.45829	-1.06268	0.48429	3.59338	1251816442.47845	0.00402	-0.11377	-0.02950	0.11224	0.21346	-0.05678	6.49922
1.18085	8116.46890	80.38400	53.71224	3.38204	-0.28606	0.98393	5.42497	1251765916.99399	-0.01767	-0.02458	-0.07631	-0.03876	0.06671	0.13058	5.02782
0.78335	4889.80800	15.91995	12.90782	2.33637	-1.15999	0.35089	6.21962	1251782985.89563	0.52839	-0.36429	-0.01475	-0.07732	0.08151	0.18986	5.34400
1.39196	9947.70827	107.70300	94.34490	3.96271	0.49351	0.87822	2.93288	1251832078.55426	0.02631	-0.70353	0.12254	0.20041	-0.13318	0.05344	7.49419
0.57735	3369.36138	18.87399	11.37082	1.51733	0.33603	0.21411	4.30432	1251793671.65408	0.00217	-0.00109	-0.00007	-0.04756	-0.45757	-0.27251	5.80946
1.19217	8212.92073	45.08711	37.74876	2.31807	-0.35658	0.10463	3.11955	1251793371.77767	0.50888	0.40501	0.18791	-0.04489	-0.07404	-0.00647	6.02829
0.98849	6513.85659	65.23089	33.02281	1.99994	0.14297	0.54866	3.17082	1251791678.74653	0.11404	-0.22328	0.40256	0.44103	0.72214	-0.17727	6.79119
0.24257	1217.79490	10.55907	9.91077	3.07502	-0.25437	1.27602	0.81906	1251765954.39220	-0.74673	0.23717	-0.14425	0.07528	-0.03440	0.20264	5.99668
1.23976	8620.47076	133.93961	68.61996	0.88198	-0.76905	0.51779	3.10084	1251789618.71582	0.87452	-0.38218	0.11261	-0.02396	0.25280	-0.13827	6.67866
0.49724	2814.26002	23.57060	10.36136	0.94032	-0.97466	0.49631	4.12112	1251781774.92547	0.31693	0.30948	-0.66885	0.31203	-0.17607	-0.14543	6.04845
0.45671	2542.16943	13.32059	9.62190	3.11581	0.11927	0.65975	3.46385	1251832094.28871	-0.17603	0.55488	0.41697	0.44069	0.03572	0.71519	7.36376
1.21409	8400.20907	90.68899	47.51662	6.05736	1.30937	0.75122	5.37444	1251812808.25202	-0.07527	0.07761	0.00160	0.30323	0.05368	-0.07798	5.98847
0.79372	4969.51560	41.32641	22.41853	5.20912	-0.78903	0.88386	4.76342	1251823308.97999	-0.37575	-0.58055	0.59537	-0.04404	-0.15570	0.00792	7.14900
1.44113	10383.65120	91.79001	85.84598	3.60648	0.47657	0.82762	2.84288	1251767966.20438	-0.14359	-0.08433	-0.17284	0.18043	-0.07107	0.05485	5.82340
1.25920	8788.03599	37.60962	25.17942	0.26903	1.02348	0.32219	1.94067	1251789168.99902	-0.37119	-0.55693	-0.06763	-0.42485	0.03965	-0.02184	5.33041
0.97022	6365.46211	76.63695	62.62756	6.27988	0.00549	0.48467	4.28923	1251772554.14031	0.18475	0.36367	0.57028	-0.33534	-0.03767	-0.09279	7.32272
0.88898	5713.96490	67.39099	17.20297	4.63508	0.86493	0.53565	2.23979	1251829904.61534	-0.63769	-0.09695	0.18081	0.40831	0.03628	-0.17478	5.12295
0.46355	2587.69458	17.41517	8.57955	0.10465	-0.35845	0.73473	1.75893	1251829582.48344	0.31844	-0.12159	0.06329	-0.01641	-0.33664	-0.08096	7.00313
0.57239	3334.33094	13.55354	10.78586	4.92666	0.69851	0.65798	1.24948	1251780025.10571	-0.93243	-0.00893	-0.09844	-0.00328	0.01372	-0.02161	5.68873
1.05704	7077.01442	72.45504	69.06488	2.70753	0.40874	0.82994	4.03507	1251811300.92904	0.66517	0.23689	-0.34394	0.04529	-0.34457	-0.35818	6.52369
0.96197	6298.58779	21.19539	18.46087	1.24007	0.29537	0.35864	5.74245	1251805400.79074	0.54065	-0.15847	0.61884	-0.05118	-0.03437	0.05367	5.72655
0.54421	3136.98821	18.43854	8.18988	6.24104	0.67190	0.25464	0.50468	1251774742.89664	0.47069	0.38680	0.48897	0.05651	-0.96823	-0.09511	6.86382
0.37863	2036.16983	15.38509	8.53727	3.83414	-0.69102	0.63050	0.56973	1251777190.25220	0.25937	-0.01378	0.88666	0.01157	0.04160	0.00319	7.99731
1.19396	8228.13672	108.90015	53.41635	3.43022	-0.59164	0.68013	5.30332	1251830624.25664	0.48171	0.02031	0.44851	0.05593	-0.39368	-0.16689	5.87119
1.26719	8857.06698	124.87469	85.23801	5.54262	0.01251	0.86746	5.70649	1251793805.00559	0.02303	0.17519	0.06664	0.39876	0.17688	-0.62268	7.11048
1.39636	9986.52577	82.84692	75.08578	3.82476	-1.08385	1.07810	3.83176	1251792987.56800	0.18325	0.22079	0.04943	-0.35801	0.19388	0.34235	5.47025
1.09842	7421.31019	66.02161	65.47231	2.00832	0.38226	0.89779	6.09970	1251825779.40289	-0.35186	-0.55770	-0.00447	-0.04171	-0.17297	0.04246	7.44583
0.45684	2543.04980	25.58229	14.45779	1.82940	-0.63784	0.99708	3.31329	1251791070.77839	-0.17955	0.50568	0.01412	-0.08401	0.08197	-0.01183	5.46851
1.26697	8855.17901	76.19454	70.99800	4.60446	0.59290	0.87106	4.46774	1251835976.74520	-0.02155	0.04378	-0.01551	-0.04808	0.22889	-0.23085	6.04908
1.39949	10014.20052	54.72985	47.00500	0.39320	-0.24560	0.52996	0.48999	1251758319.90966	0.00396	0.09491	0.10790	0.08620	0.03780	-0.09463	6.09551
1.19254	8216.09640	40.40852	37.80872	3.74990	0.99127	0.32420	4.89028	1251815641.09251	-0.92170	-0.13551	0.25719	-0.29207	0.22667	0.36328	5.44160
0.33807	1783.34690	9.21242	8.80267	2.44061	0.24133	0.99805	0.62939	1251837473.71739	0.27768	-0.57477	-0.14500	-0.19911	-0.74066	-0.46974	5.30968
1.10407	7468.56272	75.65736	56.29841	5.26461	0.45502	1.25421	1.40341	1251765721.19169	0.11579	0.24522	-0.00315	0.31740	-0.28151	0.04437	5.34115
0.97337	6390.99892	104.02803	78.93622	1.64329	1.03093	1.36829	5.07508	1251792668.71188	0.16077	0.39269	-0.03552	0.19799	0.25938	0.87447	6.18604
0.78081	4870.37011	27.83647	19.38879	5.80566	-0.18870	0.39932	4.91418	1251828556.53637	-0.40028	0.54331	0.16637	0.39527	0.22655	-0.37126	7.31643
1.47533	10688.79458	87.50003	29.92642	4.21692	-0.40823	0.51932	3.79914	1251810704.87660	-0.05348	0.04273	0.00242	-0.34184	-0.05505	0.00301	5.09174
1.40796	10089.16892	67.26623	47.03588	0.17260	1.09982	0.33518	4.83590	1251794290.87925	0.28373	-0.91536	0.24634	0.53815	-0.03091	-0.39139	7.38291
1.43643	10341.81145	124.98276	69.37615	6.16932	-0.63354	1.19218	0.68423	1251835971.79184	-0.88382	0.26691	0.32339	-0.20592	0.80207	-0.15688	6.59437
0.73746	4540.58139	28.93288	20.50245	5.86193	0.91352	0.76542	1.26647	1251800396.32603	0.00784	-0.04267	0.00290	0.47742	0.41120	0.14693	5.57181
1.46412	10588.54753	80.25287	50.97205	2.80302	-0.10250	0.80714	0.76451	1251790527.04902	0.61644	0.15162	0.26165	0.14138	0.14995	-0.14486	5.57068
0.85861	5474.25989	39.81502	23.09502	4.64510	-0.80848	0.68446	5.16778	1251785056.40757	-0.22563	-0.25730	0.07180	0.01313	0.08339	0.24947	5.16169
0.75153	4647.07294	39.89648	24.63868	0.75071	1.06740	0.58405	0.75170	1251761936.11026	0.01408	0.13214	-0.09008	0.05924	0.01564	0.01373	5.19164
1.30626	9196.11441	42.53094	34.51061	3.58837	-1.37904	0.31004	4.23141	1251778121.66460	0.13075	-0.05786	-0.06486	-0.04521	0.03126	0.05360	5.08224
1.39447	9969.89771	34.28689	31.71296	0.16149	-1.00939	0.43530	0.56177	1251838140.30636	0.53397	-0.18676	0.37893	0.56073	-0.01418	0.18029	5.29347
0.70997	4334.12356	73.83624	16.84463	4.91520	0.81422	0.90509	4.14336	1251791372.18480	-0.36610	-0.30073	0.43560	-0.19165	-0.74867	-0.06148	5.08100
0.66691	4015.03875	24.92099	24.03054	1.83262	-0.82601	0.37569	0.58229	1251820374.63724	0.11796	0.21737	0.63703	-0.15033	-0.38413	0.04954	5.61643
1.29487	9096.97920	61.56659	50.26874	3.32580	0.28369	0.53689	1.66746	1251837193.64248	0.00969	-0.09230	0.13341	0.00554	-0.00405	0.00026	7.70169
1.16312	7965.98249	50.00539	47.26284	6.09974	-0.78302	0.76344	1.51660	1251835314.99081	0.53147	0.51774	0.36411	-0.49606	0.02462	0.04202	7.13448
0.95999	6282.56935	57.22153	46.37285	1.55410	0.92568	0.96616	2.96907	1251818474.46766	-0.01006	-0.09465	-0.17667	-0.87315	-0.31385	-0.02073	6.69972
0.44469	2462.69377	7.52931	7.51267	3.09489	-1.07042	0.77110	0.82022	1251793359.99274	0.26471	0.19523	0.01753	0.14020	0.00910	0.63401	5.38012
1.43375	10317.96796	42.38336	41.11676	1.64811	0.02783	0.36402	2.81127	1251766674.68117	0.00309	-0.43064	0.77196	0.38720	-0.13240	-0.13438	5.32412
0.47975	2696.11417	12.97827	10.77220	6.02897	0.66865	0.38956	0.89774	1251763008.11584	-0.02521	-0.45959	0.19995	-0.31335	-0.06103	-0.31634	6.41651
0.70185	4273.57194	47.14966	26.66185	4.25882	-0.99561	0.86107	3.63524	1251752642.24499	0.02177	0.01452	0.00532	0.85275	-0.22610	0.34628	5.89726
1.12987	7685.11701	89.90747	48.07213	5.93097	0.27433	1.05479	4.23665	1251784605.57979	-0.41160	0.12447	-0.24559	0.07370	-0.45365	-0.81651	6.04812
1.27623	8935.28788	49.63413	32.08797	2.77358	-0.82017	0.60450	3.50923	1251788337.91642	-0.04366	-0.22908	-0.22737	0.30121	0.40613	0.08807	5.67004
0.53427	3068.07612	30.64665	26.48626	0.19144	-0.02709	0.24842	5.62223	1251775602.53069	0.00787	-0.01196	0.03349	-0.23463	-0.58332	-0.05807	7.29505
0.35953	1916.22590	26.28782	25.39057	6.01054	-0.57484	0.87520	4.49723	1251769500.99642	0.63940	-0.29455	-0.24962	-0.23025	-0.75298	-0.03038	7.02013
1.02177	6786.05503	58.26979	52.90864	1.75382	0.12200	1.53640	2.66872	1251814729.94079	0.41792	-0.08717	-0.34290	0.19621	0.28864	-0.06819	5.06610
1.09640	7404.41642	53.53828	29.86226	1.36618	0.10185	0.83967	2.58485	1251805236.64338	0.19486	-0.63150	0.16563	0.07456	0.07465	0.16262	5.27342
0.64563	3859.39246	54.35540	52.89580	2.30071	-0.60125	1.23166	5.06745	1251757424.75949	0.81636	-0.32702	-0.03042	0.52618	0.36765	-0.04747	6.58741
0.40278	2190.01478	9.40387	7.71693	0.39908	-0.03331	0.38034	2.29996	1251752660.80597	0.31344	0.08389	-0.06328	-0.35692	0.47011	-0.64829	7.07169
1.02169	6785.46802	48.16876	33.66635	2.36270	0.48868	0.48366	4.78234	1251790239.34021	0.69975	0.32571	0.05124	-0.04361	-0.78344	0.33842	5.28075
0.62147	3684.28708	54.65167	38.53512	4.54658	-0.78338	1.03846	0.49440	1251755085.43538	-0.05905	0.05659	-0.16360	-0.09489	-0.21766	-0.31552	5.97223
1.26550	8842.47331	100.78760	92.25829	0.11569	-0.99387	1.16860	5.52170	1251812258.69530	-0.03825	0.15502	-0.10985	-0.46621	0.05605	0.41003	5.34009
0.74810	4621.09281	60.10165	20.16415	4.84232	0.71734	0.79894	3.85312	1251775462.18961	-0.00105	-0.00379	0.00686	0.25077	0.30187	-0.68187	7.43849
1.31062	9234.02864	78.33050	64.24942	0.90806	0.05334	0.48352	1.76233	1251753975.92451	0.17973	0.22934	0.25427	0.04897	0.00895	0.06420	7.52104
0.92103	5969.20740	53.25708	51.65669	5.92318	-0.58127	0.29048	6.12444	1251770476.86970	-0.04122	0.10388	-0.02928	-0.00336	-0.00803	-0.00091	5.79723
1.18357	8139.66944	120.98039	74.11576	3.30954	-0.88198	1.23498	2.18986	1251822532.66112	-0.13529	0.04440	0.12385	-0.21326	-0.29009	0.07492	5.04392
0.88567	5687.75627	46.04761	35.65536	1.71033	0.28294	0.96960	1.46117	1251807305.26522	0.04219	-0.01322	0.05266	-0.10457	0.34364	-0.58637	6.01615
0.56043	3250.26367	31.90218	18.37277	3.81108	0.02028	0.87845	5.92729	1251796723.89553	0.14633	0.01953	-0.06625	-0.03617	-0.15515	0.16227	6.92932
1.22722	8512.76307	57.56265	30.23243	4.95076	-0.17430	0.59752	4.52090	1251809260.60539	-0.00492	-0.30100	0.26393	-0.64544	-0.50187	0.16897	5.50392
0.82347	5199.64406	24.07696	23.87912	4.18690	0.52509	0.71161	3.82067	1251769206.54146	0.03315	-0.00810	0.05504	0.03604	0.08812	0.22901	6.22772
1.35042	9582.04978	72.62662	54.25989	5.32768	-1.41809	0.63499	5.66876	1251789122.37608	0.11323	-0.27166	0.00074	-0.35322	0.55959	-0.49342	5.37840
0.31989	1672.43816	14.31066	6.79960	1.05123	-1.20625	0.58266	6.02821	1251819005.59894	-0.53234	-0.44465	-0.38818	0.32901	-0.24287	0.78292	7.23944
